edit_history_tweet_ids,lang,possibly_sensitive,text,created_at,reply_settings,author_id,conversation_id,id,category,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.urls,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,attachments.media_keys,context_annotations,referenced_tweets,in_reply_to_user_id,entities.annotations,entities.mentions,entities.hashtags,attachments.media_source_tweet_id,attachments.poll_ids
['1855995789442416913'],pl,False,"Święto Niepodległości powinno być jednym z najweselszych dni w roku. 

To dzień, w którym powinniśmy głośno mówić o tym, że jesteśmy dumni z bycia Polakami. 

Jesteśmy dumni z naszej historii, tradycji i kultury! 

I jesteśmy wdzięczni naszym Bohaterom za możliwość życia w… https://t.co/vMMAdcmQ8E https://t.co/L0KPBa6iPz",2024-11-11T15:27:33.000Z,everyone,3242182113,1855995789442416913,1855995789442416913,Original,5,True,2024-11-11 16:27:33+00:00,"[{'start': 275, 'end': 298, 'url': 'https://t.co/vMMAdcmQ8E', 'expanded_url': 'https://x.com/i/web/status/1855995789442416913', 'display_url': 'x.com/i/web/status/1…'}, {'start': 299, 'end': 322, 'url': 'https://t.co/L0KPBa6iPz', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855995789442416913/photo/1', 'display_url': 'pic.x.com/L0KPBa6iPz', 'media_key': '3_1855995781729165312'}, {'start': 299, 'end': 322, 'url': 'https://t.co/L0KPBa6iPz', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855995789442416913/photo/1', 'display_url': 'pic.x.com/L0KPBa6iPz', 'media_key': '3_1855995781733339136'}, {'start': 299, 'end': 322, 'url': 'https://t.co/L0KPBa6iPz', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855995789442416913/photo/1', 'display_url': 'pic.x.com/L0KPBa6iPz', 'media_key': '3_1855995781729099776'}]",156,246,3729,6,23,126666,"['3_1855995781729165312', '3_1855995781733339136', '3_1855995781729099776']",,,,,,,,
['1855978014355460270'],pl,False,Chwała Wielkiej Polsce! 🇵🇱🇵🇱🇵🇱 https://t.co/3FvfoT0DR8,2024-11-11T14:16:55.000Z,everyone,3242182113,1855978014355460270,1855978014355460270,Original,5,True,2024-11-11 15:16:55+00:00,"[{'start': 31, 'end': 54, 'url': 'https://t.co/3FvfoT0DR8', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855978014355460270/photo/1', 'display_url': 'pic.x.com/3FvfoT0DR8', 'media_key': '3_1855978006067453953'}, {'start': 31, 'end': 54, 'url': 'https://t.co/3FvfoT0DR8', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855978014355460270/photo/1', 'display_url': 'pic.x.com/3FvfoT0DR8', 'media_key': '3_1855978006067482625'}, {'start': 31, 'end': 54, 'url': 'https://t.co/3FvfoT0DR8', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855978014355460270/photo/1', 'display_url': 'pic.x.com/3FvfoT0DR8', 'media_key': '3_1855978006059073536'}]",110,78,2640,1,19,54405,"['3_1855978006067453953', '3_1855978006067482625', '3_1855978006059073536']",,,,,,,,
['1855971011826479421'],pl,False,"11.11 to wspaniałe święto wszystkich, którzy mają Polskę w sercu! 🇵🇱🇵🇱🇵🇱 https://t.co/xwzRSLOK4D",2024-11-11T13:49:06.000Z,everyone,3242182113,1855971011826479421,1855971011826479421,Original,5,True,2024-11-11 14:49:06+00:00,"[{'start': 73, 'end': 96, 'url': 'https://t.co/xwzRSLOK4D', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855971011826479421/photo/1', 'display_url': 'pic.x.com/xwzRSLOK4D', 'media_key': '3_1855971005564358656'}, {'start': 73, 'end': 96, 'url': 'https://t.co/xwzRSLOK4D', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855971011826479421/photo/1', 'display_url': 'pic.x.com/xwzRSLOK4D', 'media_key': '3_1855971005568602113'}, {'start': 73, 'end': 96, 'url': 'https://t.co/xwzRSLOK4D', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855971011826479421/photo/1', 'display_url': 'pic.x.com/xwzRSLOK4D', 'media_key': '3_1855971005568557056'}, {'start': 73, 'end': 96, 'url': 'https://t.co/xwzRSLOK4D', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855971011826479421/photo/1', 'display_url': 'pic.x.com/xwzRSLOK4D', 'media_key': '3_1855971005576966144'}]",65,104,1963,2,8,53275,"['3_1855971005564358656', '3_1855971005568602113', '3_1855971005568557056', '3_1855971005576966144']",,,,,,,,
['1855916400226734308'],pl,False,"Już o 13:00 widzimy się na Rondzie Dmowskiego pod autobusem @KONFEDERACJA_ i wspólnie idziemy na #MarszNiepodległości!

 Do zobaczenia!  🇵🇱 https://t.co/U2052i2JZG",2024-11-11T10:12:05.000Z,everyone,3242182113,1855916400226734308,1855916400226734308,Original,5,True,2024-11-11 11:12:05+00:00,"[{'start': 140, 'end': 163, 'url': 'https://t.co/U2052i2JZG', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855916400226734308/photo/1', 'display_url': 'pic.x.com/U2052i2JZG', 'media_key': '3_1855916393859784704'}]",59,86,1473,2,7,46545,['3_1855916393859784704'],,,,,"[{'start': 60, 'end': 74, 'username': 'KONFEDERACJA_', 'id': '1093510047605374976'}]","[{'start': 97, 'end': 117, 'tag': 'MarszNiepodległości'}]",,
['1855296415209058376'],pl,False,11 listopada wszyscy na Marsz! https://t.co/1HK5Ll5ipQ,2024-11-09T17:08:29.000Z,everyone,3242182113,1855296415209058376,1855296415209058376,Original,5,True,2024-11-09 18:08:29+00:00,"[{'start': 31, 'end': 54, 'url': 'https://t.co/1HK5Ll5ipQ', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1855296415209058376/video/1', 'display_url': 'pic.x.com/1HK5Ll5ipQ', 'media_key': '13_1855296279028400128'}]",151,219,2078,5,35,79649,['13_1855296279028400128'],,,,,,,,
['1854513474476417322'],pl,False,Donald Tusk znowu kłamie! https://t.co/sqd9HWrQB6,2024-11-07T13:17:22.000Z,everyone,3242182113,1854513474476417322,1854513474476417322,Original,5,True,2024-11-07 14:17:22+00:00,"[{'start': 26, 'end': 49, 'url': 'https://t.co/sqd9HWrQB6', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854513474476417322/video/1', 'display_url': 'pic.x.com/sqd9HWrQB6', 'media_key': '7_1854513267370000404'}]",1012,619,7750,79,413,194285,['7_1854513267370000404'],"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",,,,,,,
['1854509776849232046'],pl,False,"Posłowie zajmują się głupotami, zamiast poważnymi sprawami! https://t.co/eszpQwoShn",2024-11-07T13:02:40.000Z,everyone,3242182113,1854509776849232046,1854509776849232046,Original,5,True,2024-11-07 14:02:40+00:00,"[{'start': 60, 'end': 83, 'url': 'https://t.co/eszpQwoShn', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854509776849232046/video/1', 'display_url': 'pic.x.com/eszpQwoShn', 'media_key': '13_1854509556455350286'}]",74,57,812,1,22,42920,['13_1854509556455350286'],,,,,,,,
['1854241458330665206'],pl,False,"Bardzo dziękuję mieszkańcom Nowego Dworu Mazowieckiego, że przyszliście spotkać się ze mną mimo tak niskiej temperatury! 

W piątek o 19:30 zapraszam na spotkanie w Grodzisku Mazowieckim. Do zobaczenia! https://t.co/EdvDGzYkqe",2024-11-06T19:16:28.000Z,everyone,3242182113,1854241458330665206,1854241458330665206,Original,5,True,2024-11-06 20:16:28+00:00,"[{'start': 203, 'end': 226, 'url': 'https://t.co/EdvDGzYkqe', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854241458330665206/photo/1', 'display_url': 'pic.x.com/EdvDGzYkqe', 'media_key': '3_1854241451716014097'}, {'start': 203, 'end': 226, 'url': 'https://t.co/EdvDGzYkqe', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854241458330665206/photo/1', 'display_url': 'pic.x.com/EdvDGzYkqe', 'media_key': '3_1854241451711905815'}, {'start': 203, 'end': 226, 'url': 'https://t.co/EdvDGzYkqe', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854241458330665206/photo/1', 'display_url': 'pic.x.com/EdvDGzYkqe', 'media_key': '3_1854241451724423181'}, {'start': 203, 'end': 226, 'url': 'https://t.co/EdvDGzYkqe', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854241458330665206/photo/1', 'display_url': 'pic.x.com/EdvDGzYkqe', 'media_key': '3_1854241451707711508'}]",24,22,498,2,2,40520,"['3_1854241451716014097', '3_1854241451711905815', '3_1854241451724423181', '3_1854241451707711508']",,,,,,,,
['1854142287686590656'],pl,False,"Nowelizacja budżetu na 2024 rok, zakładająca zwiększenie deficytu aż o 56 mld zł, jest dowodem na to, że Platforma PO raz kolejny oszukała Polaków! https://t.co/0ANGTpWugV",2024-11-06T12:42:24.000Z,everyone,3242182113,1854142287686590656,1854142287686590656,Original,5,True,2024-11-06 13:42:24+00:00,"[{'start': 148, 'end': 171, 'url': 'https://t.co/0ANGTpWugV', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854142287686590656/video/1', 'display_url': 'pic.x.com/0ANGTpWugV', 'media_key': '13_1854142124641382408'}]",217,67,1976,13,76,136936,['13_1854142124641382408'],,,,,,,,
['1854096250947207428'],pl,False,Sikorski chce wojny z Rosją! https://t.co/wrhchcPmIW,2024-11-06T09:39:28.000Z,everyone,3242182113,1854096250947207428,1854096250947207428,Original,5,True,2024-11-06 10:39:28+00:00,"[{'start': 29, 'end': 52, 'url': 'https://t.co/wrhchcPmIW', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1854096250947207428/video/1', 'display_url': 'pic.x.com/wrhchcPmIW', 'media_key': '13_1854096162850312192'}]",401,289,4227,16,281,238453,['13_1854096162850312192'],,,,,,,,
['1854062142405713953'],pl,False,"Jaka to jest piękna, epicka, filmowa historia. Opowieść o niezwykłej determinacji jednego człowieka, który wbrew wszystkiemu i wbrew wszystkim, postawił na swoim, ratując przy okazji cały świat. Opowieść o człowieku, na którego postawiły, w którego uwierzyły setki milionów ludzi… https://t.co/42gqPVFXcg",2024-11-06T07:23:56.000Z,everyone,3242182113,1854062142405713953,1854062142405713953,Original,5,True,2024-11-06 08:23:56+00:00,"[{'start': 281, 'end': 304, 'url': 'https://t.co/42gqPVFXcg', 'expanded_url': 'https://x.com/i/web/status/1854062142405713953', 'display_url': 'x.com/i/web/status/1…'}]",582,826,8205,223,467,731095,,,,,,,,,
['1854042165439054084'],pl,False,"Uwielbiam zapach przerażenia lewicy o poranku :)

I jeszcze bitcoin na ATH :)",2024-11-06T06:04:33.000Z,everyone,3242182113,1854042165439054084,1854042165439054084,Original,5,True,2024-11-06 07:04:33+00:00,,468,758,16816,96,167,1126180,,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1484181943616884743', 'name': 'Cryptocoins'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1491481998862348291', 'name': 'Digital asset industry'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1492162686204854274', 'name': 'Digital assets & cryptocurrency', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}]",,,,,,,
['1853895416405958917'],pl,False,"Przecież tego jeszcze nie ma. Druga część nie była nawet głosowana, a pierwszą odłożyliście, nie wiadomo na kiedy. 

Platforma kłamie nawet w tak oczywistych rzeczach. https://t.co/CIpF07Qw9I",2024-11-05T20:21:25.000Z,everyone,3242182113,1853895416405958917,1853895416405958917,Original,5,True,2024-11-05 21:21:25+00:00,"[{'start': 168, 'end': 191, 'url': 'https://t.co/CIpF07Qw9I', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1853895416405958917/photo/1', 'display_url': 'pic.x.com/CIpF07Qw9I', 'media_key': '3_1853894769098756096'}]",46,18,639,0,6,47761,['3_1853894769098756096'],,,,,,,,
['1853891151138308361'],pl,False,"Dlaczego polski rząd staje na głowie, żeby załatwić tani prąd dla Ukrainy, a nie robi nic z tym, żeby prąd dla Polaków nie był najdroższy w Europie? https://t.co/AlAaG1tgzP",2024-11-05T20:04:28.000Z,everyone,3242182113,1853891151138308361,1853891151138308361,Quote,5,True,2024-11-05 21:04:28+00:00,"[{'start': 149, 'end': 172, 'url': 'https://t.co/AlAaG1tgzP', 'expanded_url': 'https://twitter.com/WolnoscO/status/1853865196076306607', 'display_url': 'x.com/WolnoscO/statu…'}]",624,273,4280,6,88,131312,,,"[{'type': 'quoted', 'id': '1853865196076306607'}]",,,,,,
['1853811855610773848'],pl,False,"Minister finansów nielegalnie odmówił wypłaty PiS subwencji?

No strasznie mi przykro. To skandal.

Dokładnie to samo zrobił nam pisowski minister 5 lat temu przed wyborami.

Poszliśmy z tym do sądu. W pierwszej instancji wygraliśmy. Czekamy na wyrok w drugiej. 

Wam też się… https://t.co/LMbTHiY1Ep",2024-11-05T14:49:23.000Z,everyone,3242182113,1853811855610773848,1853811855610773848,Original,5,True,2024-11-05 15:49:23+00:00,"[{'start': 277, 'end': 300, 'url': 'https://t.co/LMbTHiY1Ep', 'expanded_url': 'https://x.com/i/web/status/1853811855610773848', 'display_url': 'x.com/i/web/status/1…'}]",177,277,3647,22,50,245695,,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1624925732722864129', 'name': 'Temu'}}]",,,,,,,
['1853787037154832798'],zxx,False,https://t.co/DN5rDdB2ct,2024-11-05T13:10:46.000Z,everyone,3242182113,1853786917533282622,1853787037154832798,Reply,5,False,2024-11-05 14:10:46+00:00,"[{'start': 0, 'end': 23, 'url': 'https://t.co/DN5rDdB2ct', 'expanded_url': 'https://wspieram.mentzen2025.pl/', 'display_url': 'wspieram.mentzen2025.pl', 'status': 200, 'title': 'Wspieram - Mentzen 2025', 'unwound_url': 'https://wspieram.mentzen2025.pl/'}]",6,11,133,0,1,15797,,,"[{'type': 'replied_to', 'id': '1853786917533282622'}]",3242182113,,,,,
['1853786917533282622'],pl,False,"Rafał Trzaskowski zaprasza na kolejne spotkanie w ramach swojej prekampanii wyborczej. Gdy ja zacząłem jeździć po Polsce, media rzuciły się na mnie, że łamię prawo, organizując spotkania przed formalnym ogłoszeniem kampanii. Wszyscy dziennikarze mnie o to pytali, sugerując, że… https://t.co/u33k8Q5uZ6 https://t.co/6h1XKcNvoe",2024-11-05T13:10:17.000Z,everyone,3242182113,1853786917533282622,1853786917533282622,Original,5,False,2024-11-05 14:10:17+00:00,"[{'start': 279, 'end': 302, 'url': 'https://t.co/u33k8Q5uZ6', 'expanded_url': 'https://x.com/i/web/status/1853786917533282622', 'display_url': 'x.com/i/web/status/1…'}, {'start': 303, 'end': 326, 'url': 'https://t.co/6h1XKcNvoe', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1853786917533282622/photo/1', 'display_url': 'pic.x.com/6h1XKcNvoe', 'media_key': '3_1853786482231644160'}]",134,99,1230,6,28,75533,['3_1853786482231644160'],,,,,,,,
['1853467731087003768'],zxx,False,https://t.co/0kqKSoGoNk https://t.co/tUTCKTBpAc,2024-11-04T16:01:57.000Z,everyone,3242182113,1853467461175128467,1853467731087003768,Quote,5,False,2024-11-04 17:01:57+00:00,"[{'start': 0, 'end': 23, 'url': 'https://t.co/0kqKSoGoNk', 'expanded_url': 'https://x.com/sluzbyiobywatel/status/1853450009758367745', 'display_url': 'x.com/sluzbyiobywate…'}, {'start': 24, 'end': 47, 'url': 'https://t.co/tUTCKTBpAc', 'expanded_url': 'https://twitter.com/SluzbyiObywatel/status/1853450009758367745', 'display_url': 'x.com/SluzbyiObywate…'}]",6,0,110,0,3,26497,,,"[{'type': 'quoted', 'id': '1853450009758367745'}, {'type': 'replied_to', 'id': '1853467461175128467'}]",3242182113,,,,,
['1853467461175128467'],pl,False,"W Internecie wylądowały rok temu niejawne dokumenty dotyczące funkcjonowania Sił Zbrojnych RP w
trakcie wojny! Nasze państwo z tektury, sklejane na trytytki po raz kolejny się kompromituje!

Dlatego ponownie domagam się ujawnienia raportu NIK z 2022 r., dotyczącego zdolności Sił… https://t.co/X5zkXiVcF8",2024-11-04T16:00:53.000Z,everyone,3242182113,1853467461175128467,1853467461175128467,Original,5,False,2024-11-04 17:00:53+00:00,"[{'start': 281, 'end': 304, 'url': 'https://t.co/X5zkXiVcF8', 'expanded_url': 'https://x.com/i/web/status/1853467461175128467', 'display_url': 'x.com/i/web/status/1…'}]",84,52,776,1,10,51105,,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1624925732722864129', 'name': 'Temu'}}]",,,,,,,
['1853118655828996248'],pl,False,"Link do wywiadu: 
https://t.co/v7zEWTqw2G",2024-11-03T16:54:51.000Z,everyone,3242182113,1853118569921323086,1853118655828996248,Reply,5,False,2024-11-03 17:54:51+00:00,"[{'start': 18, 'end': 41, 'url': 'https://t.co/v7zEWTqw2G', 'expanded_url': 'https://wyborcza.pl/magazyn/7,124059,31339735,prof-lengauer-prosciej-jest-zyc-wedlug-jana-pawla-ii-niz.html', 'display_url': 'wyborcza.pl/magazyn/7,1240…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1852339315658862593/xOuukxn7?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1852339315658862593/xOuukxn7?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '""Prościej jest żyć według Jana Pawła II niż Marka Aureliusza"". Dlaczego Mentzen i prawica wygrywają', 'description': 'Sławomir Mentzen jako pierwszy ogłosił się kandydatem na kandydata na prezydenta. W kampanii przekonuje, że konserwatywny i katolicki światopogląd to zdroworozsądkowy wybór najbardziej sprawdzonego systemu wartości. - Ale mija się z prawdą - wyjaśnia prof. Włodzimierz Lengauer, historyk starożytności.', 'unwound_url': 'https://wyborcza.pl/magazyn/7,124059,31339735,prof-lengauer-prosciej-jest-zyc-wedlug-jana-pawla-ii-niz.html'}]",1,10,99,0,1,19863,,,"[{'type': 'replied_to', 'id': '1853118569921323086'}]",3242182113,,,,,
